Season	Episode	Season & Episode	Title	Author	Quote
10	02	1002	The One Where Ross Is Fine	Ross	 What? Fine? Because I am! Aren't you? Aren't you? Aren't you?  You see? Who else is fine?
10	02	1002	The One Where Ross Is Fine	Joey	 Okay, listen, hey, Ross. Why don't you try to relax, okay? Maybe  have a drink.
10	02	1002	The One Where Ross Is Fine	Ross	 You know what? That is a very good idea. I'm gonna go make a  pitcher of Margaritas.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Oh, god. So adorable. Look at them sleeping there like angels.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Yeah, I really cherish these moments, 'cause before you  know it, they're gonna be awake again.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Well, they may be a handful, but they're so cute.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Yeah.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Oh, god, the last time I babysat them, they did the funniest  thing..
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 I haven't slept in four years!
10	02	1002	The One Where Ross Is Fine	Phoebe	 That's a, that's a long time.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 You just don't know how hard it is, Phoebe. There's just so  many of them. You know, two I can handle. Two's great. You just hold  one in each hand, but what do I do when the third one runs at me with  his bike helmet on. I've got no more hands to protect my area! There's  three of them, Phoebe, three!
10	02	1002	The One Where Ross Is Fine	Phoebe	 Yeah, I know, Frank. I counted them when they were coming out  of my area.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Sometimes I think that.. Oh, no, no, no, I can't say it,  it's too horrible. No.
10	02	1002	The One Where Ross Is Fine	Phoebe	 What?
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 No, I can't.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Oh my god, Frank, are you thinking of leaving? Because I  didn't have those triplets so you could just run out on them!
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Oh, no! I would never do that. No. I just was thinking  that, you know, maybe you could take one.
10	02	1002	The One Where Ross Is Fine	Phoebe	 What?! You can't separate them! That's terrible. Which one?
10	02	1002	The One Where Ross Is Fine	Monica	 Thank you so much for seeing us. Phoebe has told us such great  things about you guys.
10	02	1002	The One Where Ross Is Fine	Colleen	 Oh, please, we're happy to help.
10	02	1002	The One Where Ross Is Fine	Bill	 We went through the same thing when we were adopting.
10	02	1002	The One Where Ross Is Fine	Chandler	 So, a lot of malfunctioning wee-wees and hoo-hoos in this  room, huh?
10	02	1002	The One Where Ross Is Fine	Chandler	 I mean, you have a lovely home.
10	02	1002	The One Where Ross Is Fine	Monica	 Well, we appreciate anything you can tell us.
10	02	1002	The One Where Ross Is Fine	Colleen	 Well, actually, I think this might help.
10	02	1002	The One Where Ross Is Fine	Colleen	 It's pretty much all the information you need.
10	02	1002	The One Where Ross Is Fine	Monica	 Oh my god!
10	02	1002	The One Where Ross Is Fine	Colleen	 Everything is broken down into categories, and then  cross-referenced, and then colour-coded to correspond with the forms  in the back.
10	02	1002	The One Where Ross Is Fine	Monica	 Thank you.  I think I just had a tiny orgasm.
10	02	1002	The One Where Ross Is Fine	Bill	 I know the process is frustrating, but it's so worth it.  Adopting Owen was the best thing that ever happened to us.
10	02	1002	The One Where Ross Is Fine	Chandler	 That's great.  Can I see the book?
10	02	1002	The One Where Ross Is Fine	Chandler	 You want me to wash my hands first, don't you?
10	02	1002	The One Where Ross Is Fine	Monica	 It's.. It's just so pretty and white.
10	02	1002	The One Where Ross Is Fine	Colleen	 The bathroom is down the hall, to your left.
10	02	1002	The One Where Ross Is Fine	Colleen	 I would have told him to do it too.
10	02	1002	The One Where Ross Is Fine	Monica	 Can I adopt you?
10	02	1002	The One Where Ross Is Fine	Chandler	 Hey, you must be Owen.
10	02	1002	The One Where Ross Is Fine	Owen	 Yeah.
10	02	1002	The One Where Ross Is Fine	Chandler	 I'm Chandler. Hey, I was in the scouts too.
10	02	1002	The One Where Ross Is Fine	Owen	 You were?
10	02	1002	The One Where Ross Is Fine	Chandler	 Yeah, in fact my father was a den-mother.
10	02	1002	The One Where Ross Is Fine	Owen	 Huh?
10	02	1002	The One Where Ross Is Fine	Chandler	 You know how to use a compass?
10	02	1002	The One Where Ross Is Fine	Owen	 I have a badge in it.
10	02	1002	The One Where Ross Is Fine	Chandler	 You do? That's fantastic!
10	02	1002	The One Where Ross Is Fine	Owen	 You wanna see it?
10	02	1002	The One Where Ross Is Fine	Chandler	 I'd love to, but I gotta get back to talking to your  parents. They're telling us all about how they adopted you.
10	02	1002	The One Where Ross Is Fine	Owen	 What?!?
10	02	1002	The One Where Ross Is Fine	Chandler	 What?
10	02	1002	The One Where Ross Is Fine	Owen	 I'm adopted?
10	02	1002	The One Where Ross Is Fine	Chandler	 I got nothing.
10	02	1002	The One Where Ross Is Fine	Ross	 The first batch of margaritas was not so great, but the second  batch is gooooood.
10	02	1002	The One Where Ross Is Fine	Rachel	 Well, maybe the next batch, we could all get some.
10	02	1002	The One Where Ross Is Fine	Ross	 Oh, guys, this is fun, isn't it? You know? Just the four of us.  Just hangin'.
10	02	1002	The One Where Ross Is Fine	Joey	 Dude, are you okay? And when are the fajitas gonna be ready?
10	02	1002	The One Where Ross Is Fine	Ross	 I'm fine! Hey, I'm great! I'm just.. I'm just proud of us.  There's no weirdness, no tension.
10	02	1002	The One Where Ross Is Fine	Rachel	 No awareness.
10	02	1002	The One Where Ross Is Fine	Ross	 We make a great foursome. We should do more stuff together. Ooh!  Let's take a trip. Okay, where do you think we - we can go?
10	02	1002	The One Where Ross Is Fine	Ross	 My fajitas!!
10	02	1002	The One Where Ross Is Fine	Rachel	 Look, Charlie, I just want you to know. Ross is just having a  little trouble adjusting to the thought of Joey and me. You know, he  normally doesn't drink like this.
10	02	1002	The One Where Ross Is Fine	Charlie	 Oh, you know what? This is nothing. My father is a raging  alcoholic.
10	02	1002	The One Where Ross Is Fine	Charlie	 Oh, I'm sorry, have I made this evening uncomfortable?
10	02	1002	The One Where Ross Is Fine	Ross	 Fajitas! Be careful, very hot plate, very hot plate!!
10	02	1002	The One Where Ross Is Fine	Rachel	 Ross, you don't even have oven mitts on!
10	02	1002	The One Where Ross Is Fine	Ross	 That is gonna hurt tomorrow!
10	02	1002	The One Where Ross Is Fine	Phoebe	 Okay, well, this is crazy. Can't seriously be talking about me  taking one of your kids, can we?
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 No, of course we're not.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Insane.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 I know.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Alice would never go for it, right?
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Oh, I don't know, she's pretty tired, too, I think we've  got her onboard.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Well, just you know, for argument's sake, you know,  hypothetically. Which one would you be willing to give up?
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Huh.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Frank Jr.Jr.?
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Oh, you'd be getting a really good one. I mean, you know,  he's really funny. Like, the other day he made up this joke.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Uh-huh.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 What's green and says "hey, I'm a frog"? A talking frog!   Oh, no, you can't have him, he's too funny.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Well, alright, that's fine. What about Leslie?
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Oh, no, no. Not Leslie. No, she's, she's the only one that  knows how to burp the alphabet.
10	02	1002	The One Where Ross Is Fine	Phoebe	 Alright, so that leaves Chandler.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Oh, no, no, you can't have Chandler, no. No, no. She's my  little genius. I got big hopes for her. She's gonna be a doctor or a  realtor..
10	02	1002	The One Where Ross Is Fine	Phoebe	 Wow, Frank. I think we just ran out of kids.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Oh, I think you're right. Oh, wow. Phoebe, I don't think I  can give one of them up. I mean, you know, they drive me crazy, but  they're my babies.
10	02	1002	The One Where Ross Is Fine	Phoebe	 I'm sorry, Frank. I didn't realise things were so bad. You  know, I'll help out more. I can - I can babysit any time you want. You  name the day, and I'll be there.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 How about tomorrow?
10	02	1002	The One Where Ross Is Fine	Phoebe	 Well, that's not good. But you know, I can move some stuff  around, and I'll be there. You and Alice just take the whole day  together.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 You'd do that for us?
10	02	1002	The One Where Ross Is Fine	Phoebe	 Are you kidding? That's what sisters are for.
10	02	1002	The One Where Ross Is Fine	Frank Jr.	 Look at them! Aw. I love you so  much.  Oh crap, don't  wake up, don't wake up!
10	02	1002	The One Where Ross Is Fine	Chandler	 Where are Bill and Colleen?
10	02	1002	The One Where Ross Is Fine	Monica	 They're in the kitchen getting something to eat. Can you  believe how nice they are?
10	02	1002	The One Where Ross Is Fine	Chandler	 We have to leave!!
10	02	1002	The One Where Ross Is Fine	Monica	 Why? What did you do in the bathroom?
10	02	1002	The One Where Ross Is Fine	Chandler	 I didn't get to the bathroom. I bumped into Owen on the way,  and he didn't know he was adopted. And there's a slight chance I may  have told him.
10	02	1002	The One Where Ross Is Fine	Monica	 Oh my god, where's my purse? No, you know what? I can replace  everything in there. Get that binder, and let's go!
10	02	1002	The One Where Ross Is Fine	Colleen	 Hey.
10	02	1002	The One Where Ross Is Fine	Bill	 Some little snacks for everybody. Oh, you don't have to eat the  sour worms. Those are for Owen.
10	02	1002	The One Where Ross Is Fine	Colleen	 I'll go get him in a second. By the way, you should know we  haven't told him he's adopted yet.
10	02	1002	The One Where Ross Is Fine	Chandler	 But kids are so intuitive. Don't you think on some level he  already knows?
10	02	1002	The One Where Ross Is Fine	Owen	 I'm adopted?!
10	02	1002	The One Where Ross Is Fine	Chandler	 See? Intuitive!
10	02	1002	The One Where Ross Is Fine	Bill	 What? Where did you hear that?
10	02	1002	The One Where Ross Is Fine	Owen	 He told me! And he paid me 50 dollars not to tell.
10	02	1002	The One Where Ross Is Fine	Chandler	 Which technically now you should give back!
10	02	1002	The One Where Ross Is Fine	Colleen	 You told him he's adopted?
10	02	1002	The One Where Ross Is Fine	Chandler	 I'm so sorry, but you should have a sign out there or  something. Or at least whisper it to people when they come in the  door. "Owen doesn't know he's adopted, and he also thinks that Santa  is real."
10	02	1002	The One Where Ross Is Fine	Owen	 He isn't?!
10	02	1002	The One Where Ross Is Fine	Chandler	 We have to get out of here, baby!
10	02	1002	The One Where Ross Is Fine	Ross	 Everyone? I would like to make a toast to Rachel and Joey.
10	02	1002	The One Where Ross Is Fine	Rachel	 Ooy.
10	02	1002	The One Where Ross Is Fine	Ross	 And to love. Ah, love. L-O-V-E, love. L is for life. And what is  life without love?
10	02	1002	The One Where Ross Is Fine	Rachel	 Oh my god, are we supposed to answer?
10	02	1002	The One Where Ross Is Fine	Ross	 O is for "oh, wow!" The V is for this very surprising turn  of  events, which I'm still fine with by the way. E is for how extremely  normal I find it. That you two are together. And now one day you might  get married and have children of your own.
10	02	1002	The One Where Ross Is Fine	Joey	 Dude, are you okay?
10	02	1002	The One Where Ross Is Fine	Ross	 Totally.
10	02	1002	The One Where Ross Is Fine	Rachel	 Ross, you don't seem okay.
10	02	1002	The One Where Ross Is Fine	Ross	 I'm sorry, it must be the pressure of  entertaining. I think everyone would feel better if we had some flan.
10	02	1002	The One Where Ross Is Fine	Charlie	 Wait, Ross. Ross. I - I have to take off.
10	02	1002	The One Where Ross Is Fine	Ross	 No!
10	02	1002	The One Where Ross Is Fine	Charlie	 I'm sorry, I have a really early class in the morning, but  this has been lovely.
10	02	1002	The One Where Ross Is Fine	Ross	 Wasn't it? And you thought it would be awkward with Joey and  that you never really liked Rachel.
10	02	1002	The One Where Ross Is Fine	Charlie	 You're on fire! I'll call you in the morning, okay?
10	02	1002	The One Where Ross Is Fine	Ross	 Okay.
10	02	1002	The One Where Ross Is Fine	Charlie	 Alright.
10	02	1002	The One Where Ross Is Fine	Charlie	 God, Rachel, what Ross just said that is just so..
10	02	1002	The One Where Ross Is Fine	Rachel	 Oh, that's okay, girls tend not to like me.
10	02	1002	The One Where Ross Is Fine	Charlie	 Bye.
10	02	1002	The One Where Ross Is Fine	Ross	 Okay, I guess it's just flan for three! Hey, hey, that rhymed!
10	02	1002	The One Where Ross Is Fine	Rachel	 You know what, Ross? I think we're gonna take off too.
10	02	1002	The One Where Ross Is Fine	Ross	 Oh, oh. Of course. God, I'm so stupid. You guys are a couple  now. I mean, you probably just want to be alone.
10	02	1002	The One Where Ross Is Fine	Rachel	 No, no, it's just that it's getting late...
10	02	1002	The One Where Ross Is Fine	Ross	 Hey, hey, it's fine. It's totally fine. We've got plenty of  margaritas. It's all good.
10	02	1002	The One Where Ross Is Fine	Ross	 I don't even know what that's for.
10	02	1002	The One Where Ross Is Fine	Joey	 You know what? I think I'm gonna stay here and make sure he's  okay.
10	02	1002	The One Where Ross Is Fine	Rachel	 Yeah, that's probably a good idea.
10	02	1002	The One Where Ross Is Fine	Joey	 Yeah. I'll see you in the morning.
10	02	1002	The One Where Ross Is Fine	Rachel	 Uh-huh. Okay. You know what, Joey, I don't think he's ever  gonna be okay with this.
10	02	1002	The One Where Ross Is Fine	Joey	 It doesn't look good, does it?
10	02	1002	The One Where Ross Is Fine	Joey	 Morning. Here you go.
10	02	1002	The One Where Ross Is Fine	Ross	 Thanks. Did you stay here all night?
10	02	1002	The One Where Ross Is Fine	Joey	 Yeah.
10	02	1002	The One Where Ross Is Fine	Ross	 So you took off my pants and shoes?
10	02	1002	The One Where Ross Is Fine	Joey	 No, no, no. You actually did that when you were dancing to the  Chicago-soundtrack. Look, Ross, about, about Rachel and I. Listen, you  don't have to worry about that, okay? Because nothing is gonna happen.
10	02	1002	The One Where Ross Is Fine	Ross	 What do you mean?
10	02	1002	The One Where Ross Is Fine	Joey	 Well, she and I said from the beginning that we weren't gonna do  anything unless you were okay with it. And clearly..
10	02	1002	The One Where Ross Is Fine	Ross	 Hey, what are you talking about? I'm fine!
10	02	1002	The One Where Ross Is Fine	Joey	 It's okay, Ross, alright? I totally understand. Of course you're  not fine. You're.. You're Ross and Rachel.
10	02	1002	The One Where Ross Is Fine	Ross	 Except we're not. I mean, we haven't been a couple in like, six  years. Oh my god, is that right? Has it been that long?
10	02	1002	The One Where Ross Is Fine	Joey	 That's what I hear, yeah.
10	02	1002	The One Where Ross Is Fine	Ross	 This is crazy. I mean, six years? And because of me you guys  aren't gonna be together? Can I ask you something? Really, what is  this thing with you and Rachel?
10	02	1002	The One Where Ross Is Fine	Joey	 Come on, I mean, you know me, you know...
10	02	1002	The One Where Ross Is Fine	Ross	 Joey.
10	02	1002	The One Where Ross Is Fine	Joey	 I'm crazy about her.
10	02	1002	The One Where Ross Is Fine	Ross	 And she feels the same way?
10	02	1002	The One Where Ross Is Fine	Joey	 I think so.
10	02	1002	The One Where Ross Is Fine	Ross	 Well, then, maybe it's time we all moved on.
10	02	1002	The One Where Ross Is Fine	Joey	 Yeah, but, Ross, I mean, you're not okay with it.
10	02	1002	The One Where Ross Is Fine	Ross	 No, but I wanna be. Hey, I will be. Besides, I'm with Charlie,  right? Oh my god, I'm still with Charlie, aren't I? I mean, she didn't  see the dance, did she?
10	02	1002	The One Where Ross Is Fine	Joey	 No, no, no, no, that was - that was just for me. Are you sure  about this?
10	02	1002	The One Where Ross Is Fine	Ross	 Yeah, I'm sure.
10	02	1002	The One Where Ross Is Fine	Joey	 And we're okay?
10	02	1002	The One Where Ross Is Fine	Monica	 Hey, Phoebs
10	02	1002	The One Where Ross Is Fine	Phoebe	 Hey.
10	02	1002	The One Where Ross Is Fine	Monica	 Uhm, we just wanna give you a heads-up. Bill and Colleen hate  us.
10	02	1002	The One Where Ross Is Fine	Chandler	 Owen didn't know he was adopted, and Monica told him.
10	02	1002	The One Where Ross Is Fine	Monica	 What?
10	02	1002	The One Where Ross Is Fine	Phoebe	 Still, he had to find out sometime.
10	02	1002	The One Where Ross Is Fine	Chandler	 Yeah, but how would you like it if someone told the triplets  that you gave birth to them?
10	02	1002	The One Where Ross Is Fine	Chandler	 I'm gonna go tell Emma she was an accident. 
10	03	1003	The One With Ross's Tan	Chandler	 So, you and Rachel tonight, huh?
10	03	1003	The One With Ross's Tan	Joey	 Yeah. It's actually our first official date 
10	03	1003	The One With Ross's Tan	Chandler	 Wow! So tonight may be the night! You're nervous?
10	03	1003	The One With Ross's Tan	Joey	 Naa, no. This is the part I'm actually good at.
10	03	1003	The One With Ross's Tan	Chandler	 What must it be like not to be crippled by fear  and self-loathing.
10	03	1003	The One With Ross's Tan	Joey	  It's OK!
10	03	1003	The One With Ross's Tan	Chandler	 How can you be so confident?
10	03	1003	The One With Ross's Tan	Joey	 Well, I... I know exactly what I'm gonna do!
10	03	1003	The One With Ross's Tan	Chandler	 Really? Like you have a routine?
10	03	1003	The One With Ross's Tan	Joey	 No, no no no no. See. Each woman is different.You have  to appreciate their uniqueness.
10	03	1003	The One With Ross's Tan	Chandler	 Really?
10	03	1003	The One With Ross's Tan	Joey	 No, I do six things! First, I look deep in her eyes.  Then, I kiss her. Next I take my hand and I softly graze her thigh.
10	03	1003	The One With Ross's Tan	Chandler	 You mean like this? 
10	03	1003	The One With Ross's Tan	Joey	 NO! Not like that, no no. No, like this. 
10	03	1003	The One With Ross's Tan	Chandler	 Oh, I see what you mean, that's quite nice. 
10	03	1003	The One With Ross's Tan	Joey	 More foosball?
10	03	1003	The One With Ross's Tan	Chandler	 ...and beer!!
10	03	1003	The One With Ross's Tan	Monica	  Hey!
10	03	1003	The One With Ross's Tan	Ross, Chandler	 Hey!
10	03	1003	The One With Ross's Tan	Monica	  Hey sweetie! 
10	03	1003	The One With Ross's Tan	Ross	  WOW!
10	03	1003	The One With Ross's Tan	Chandler	 Hey! Stop staring at my wife's legs! No no! Stop  staring at your sister's legs!
10	03	1003	The One With Ross's Tan	Ross	 I'm sorry, it's just... how did you get so tan?
10	03	1003	The One With Ross's Tan	Chandler	 She went on one of those spray-on tan places.
10	03	1003	The One With Ross's Tan	Ross	 Eh, you got a spray-on tan?
10	03	1003	The One With Ross's Tan	Monica	 Chandler gets pedicures!
10	03	1003	The One With Ross's Tan	Ross	  Why, why you do, like with the-the toe separators?
10	03	1003	The One With Ross's Tan	Chandler	  Why...why?
10	03	1003	The One With Ross's Tan	Ross	 Still, I can't believe that's sprayed on... I mean,  it looks really good. I wonder if I should get one!
10	03	1003	The One With Ross's Tan	Chandler	 Sure, then you should get a mini skirt so you can  really show it off.
10	03	1003	The One With Ross's Tan	Ross	 So, do you get colours or just French tips?
10	03	1003	The One With Ross's Tan	Monica	 There. Here's their card.
10	03	1003	The One With Ross's Tan	Ross	 Thanks.  Hey, I know where this  place is! It used to be an X-rated video...  florist. 
10	03	1003	The One With Ross's Tan	Phoebe	 Hey!
10	03	1003	The One With Ross's Tan	Chandler	 Hey Pheebs!
10	03	1003	The One With Ross's Tan	Monica	 Hey Phoebe!
10	03	1003	The One With Ross's Tan	Phoebe	 Oh, you won't believe who moved back to town.
10	03	1003	The One With Ross's Tan	Monica	 I know, Amanda! Ah! She called me  too! She's the worst!
10	03	1003	The One With Ross's Tan	Chandler	 Who's Amanda?
10	03	1003	The One With Ross's Tan	Monica	 She's this girl who used to live  in the building before you did. Then she moved to England and she picked up  this fake British accent. On the machine this is her message.  "Monica, darling! It's Amanda calling!"
10	03	1003	The One With Ross's Tan	Chandler	 Are you trying to do a British accent?
10	03	1003	The One With Ross's Tan	Monica	   Chandler gets  pedicures!
10	03	1003	The One With Ross's Tan	Chandler	 Just so I know, how many more of those can I expect?
10	03	1003	The One With Ross's Tan	Phoebe	 You know what Amanda said to me when she got me on  the phone?  "Oh, so sorry to catch you  on your Mo-Bile!" If-if you don't wanna get me on my mo-Bile, don't call  me on my mo-Bile!"
10	03	1003	The One With Ross's Tan	Monica	 I know, and she's always bragging  about all the famous people she's met.
10	03	1003	The One With Ross's Tan	Phoebe	 Oh, I know! "Oh...I slept with Billy Joel".  All right, who hasn't?
10	03	1003	The One With Ross's Tan	Monica	 Oh, what are we gonna do! I don't  wanna see her!!
10	03	1003	The One With Ross's Tan	Phoebe	 Ugh, Let's just cut her out!
10	03	1003	The One With Ross's Tan	Monica	 What?
10	03	1003	The One With Ross's Tan	Phoebe	 Cut her out of our lives! Just ignore her calls and  dodge her 'till she gets the point!
10	03	1003	The One With Ross's Tan	Monica	 Oh, I guess we could try that, but...  it seems so harsh!  Have you ever done that?
10	03	1003	The One With Ross's Tan	Chandler	 No, had it done to me though. Feels good !
10	03	1003	The One With Ross's Tan	Ross	 Well... I like how you look, what are you?
10	03	1003	The One With Ross's Tan	Assistant	 Puerto Rican.
10	03	1003	The One With Ross's Tan	Ross	 Two, I think a two.
10	03	1003	The One With Ross's Tan	Assistant	 You've got to face the red light.  When the red light goes on the spraying is about to start so close your eyes.  When the spraying stops, count to five. Pat yourself down to avoid drip marks  then turn around so we can get your back. Got it?
10	03	1003	The One With Ross's Tan	Ross	 Spray, count, pat, then turn, spray, count and pat.
10	03	1003	The One With Ross's Tan	Assistant	 Wow, you catch on quick.
10	03	1003	The One With Ross's Tan	Ross	 Well, I have a PhD, so... 
10	03	1003	The One With Ross's Tan	Ross	 One Mississipi, two Mississipi, Three Mis... WAIT! WAIT! I'm not-I've  not finished counting!!  
10	03	1003	The One With Ross's Tan	Ross	 You sprayed my front twice!
10	03	1003	The One With Ross's Tan	Assistant	 You've never turned?
10	03	1003	The One With Ross's Tan	Ross	 No, I barely even  got to three Mississippi. 
10	03	1003	The One With Ross's Tan	Assistant	 Mississippi? I said count to  five'!
10	03	1003	The One With Ross's Tan	Ross	 Mississippilesly?  Well, how  bad is it?
10	03	1003	The One With Ross's Tan	Assistant	 Ain't that bad yet, but it keeps  getting darker for the next four hours.
10	03	1003	The One With Ross's Tan	Ross	 So, how dark is it  gonna get?
10	03	1003	The One With Ross's Tan	Assistant	 You got sprayed with two two'  s and...
10	03	1003	The One With Ross's Tan	Ross	 I'm a four?
10	03	1003	The One With Ross's Tan	Assistant	 Yeah, but you're back's a zero.  You're gonna wanna even that out.
10	03	1003	The One With Ross's Tan	Ross	  Really!
10	03	1003	The One With Ross's Tan	Assistant	 You might wanna get back in there.
10	03	1003	The One With Ross's Tan	Ross	  Ok!
10	03	1003	The One With Ross's Tan	Ross	 Wait, wait a minute, there's no light  on the back wall! How do I know when it's gonna start? Hello?  Ah, oh, ah!  Ah!  The same thing  happened again!
10	03	1003	The One With Ross's Tan	Assistant	 You got two more twos?
10	03	1003	The One With Ross's Tan	Ross	  I'm an eight!
10	03	1003	The One With Ross's Tan	Joey	 I thought you paid.  Ha, guess we won’t be going back there!
10	03	1003	The One With Ross's Tan	Rachel	 So.
10	03	1003	The One With Ross's Tan	Joey	 Yeah.
10	03	1003	The One With Ross's Tan	Joey	 Hey what do you say, we move this onto the likes of  the couch?
10	03	1003	The One With Ross's Tan	Rachel	 I say ‘cheesy line’, but ok.
10	03	1003	The One With Ross's Tan	Joey	 What’s the matter?
10	03	1003	The One With Ross's Tan	Rachel	 I am sorry, I don’t know, I am sorry, I don’t  know why I did that!
10	03	1003	The One With Ross's Tan	Joey, Rachel	 Okay
10	03	1003	The One With Ross's Tan	Rachel	 Ok, so sorry.
10	03	1003	The One With Ross's Tan	Rachel	 I am sorry! Again... I don't know, I don’t  know what happened, I must be nervous!
10	03	1003	The One With Ross's Tan	Joey	 I don’t get it, Chandler loved it!
10	03	1003	The One With Ross's Tan	Rachel	 Ok, ok, ok. I promise, I promise, I promise, I won’t  do it again. I really do. I promise. This is gonna be great.
10	03	1003	The One With Ross's Tan	Joey	 Ok.
10	03	1003	The One With Ross's Tan	Joey	  Uh, was that good for you?
10	03	1003	The One With Ross's Tan	Phoebe	 Oh, yeah. Could be Rachel asking if someone could  baby-sit again.
10	03	1003	The One With Ross's Tan	Monica	 It could be Amanda!
10	03	1003	The One With Ross's Tan	Phoebe	 Oh, you’re right! I was just kidding about  Rachel. Babysitting is a gas!
10	03	1003	The One With Ross's Tan	Amanda	 Hello Monica. It’s Amanda calling again. I  am in the neighborhood hoping I can pop by your flat!
10	03	1003	The One With Ross's Tan	Monica	 You're from Yonkers! Your last name  is Buffo-Martisis!
10	03	1003	The One With Ross's Tan	Amanda	 Let’s see.. to assure you get this directly,  ring me back on my mobile.
10	03	1003	The One With Ross's Tan	Phoebe	 Ok, don’t hold thy breath!
10	03	1003	The One With Ross's Tan	Chandler	 Hello? Is someone on the line?
10	03	1003	The One With Ross's Tan	Amanda	 Yes, I was looking for Monica.
10	03	1003	The One With Ross's Tan	Chandler	 Hang on, she’s right here.  Someone's on the phone, for ya.
10	03	1003	The One With Ross's Tan	Monica	 We weren’t picking up, it’s  Amanda!
10	03	1003	The One With Ross's Tan	Chandler	  I get pedicures!
10	03	1003	The One With Ross's Tan	Monica	 Hi Amanda! Actually now... it’s...  is not a good time. Dinner tomorrow night?  Ok, Phoebe  and I will see you then!
10	03	1003	The One With Ross's Tan	Phoebe	 Why, why, why didn’t you just say no!
10	03	1003	The One With Ross's Tan	Monica	 Well, I said 'no' to her coming  over now! I couldn’t say 'no' twice! I get this uncontrollable need to  please people!
10	03	1003	The One With Ross's Tan	Phoebe	  Fine, fine! You would not hold up well  under torture!
10	03	1003	The One With Ross's Tan	Monica	 And you would?
10	03	1003	The One With Ross's Tan	Phoebe	 I did!
10	03	1003	The One With Ross's Tan	Rachel	 Absolutely! Absolutely. I d... it’s just a  little weird, it’s you, and it’s me, it's just gonna take some  getting used to.
10	03	1003	The One With Ross's Tan	Joey	 Ok. Well, how, how can we make it easier?
10	03	1003	The One With Ross's Tan	Rachel	 Ok, let’s work from the top down!  Just work the bra, Joe!
10	03	1003	The One With Ross's Tan	Joey	 Ok, yeah, got it.
10	03	1003	The One With Ross's Tan	Rachel, Joey	 Okay.
10	03	1003	The One With Ross's Tan	Joey	 This thing welded shut?!
10	03	1003	The One With Ross's Tan	Rachel	 Okay.
10	03	1003	The One With Ross's Tan	Joey	 All right, turn around, I got to get a look at this  thing.
10	03	1003	The One With Ross's Tan	Rachel	 Oh!
10	03	1003	The One With Ross's Tan	Rachel	 Ow!
10	03	1003	The One With Ross's Tan	Joey	 Sorry!
10	03	1003	The One With Ross's Tan	Rachel	 Well this is romantic!
10	03	1003	The One With Ross's Tan	Joey	 I'm sorry!  This never happened to me  before! I'm an expert at taking off bras! I can do it with one hand! I can  do it with my eyes closed! One time I just looked at one, and it popped open!  I blame your bra!
10	03	1003	The One With Ross's Tan	Rachel	 It’s a standard issue bra clasp!
10	03	1003	The One With Ross's Tan	Joey	 Then I blame you! Yeah! That's right! You threw me  off with all your slapping!
10	03	1003	The One With Ross's Tan	Rachel	 Ok well, well I'm really, I'm sorry about that Joey,  but do you think that maybe on some level, you don't want to take  off my bra?
10	03	1003	The One With Ross's Tan	Joey	   NAH! I don't have another level!! 
10	03	1003	The One With Ross's Tan	Chandler	 Hold on! There is something different.
10	03	1003	The One With Ross's Tan	Ross	 I went to that tanning place your wife suggested.
10	03	1003	The One With Ross's Tan	Chandler	 Was that place... The Sun?
10	03	1003	The One With Ross's Tan	Ross	 Oh! And it gets worse! 
10	03	1003	The One With Ross's Tan	Chandler	 Oh My God! You can do a duet of Ebony and Ivory  all by yourself!
10	03	1003	The One With Ross's Tan	Monica	 How could you mess this up? It's  so easy? You go into the booth, you count to five and you turn around!!
10	03	1003	The One With Ross's Tan	Ross	  How do you count to five?
10	03	1003	The One With Ross's Tan	Monica	 One Two Three...
10	03	1003	The One With Ross's Tan	Ross	  Damnit! 
